transaction_id,amount,time_of_day,location_risk,is_foreign,num_prev_transactions,account_age_days,is_fraud
6716,53.63,19,0.09,0,44,1171,0
634,75.95,19,0.31,0,38,2749,0
2570,264.83,7,0.17,0,25,910,0
7360,208.24,16,0.03,0,5,727,0
2167,100.55,15,0.06,0,34,2597,0
8170,21.67,14,0.31,1,34,825,0
8846,131.85,11,0.04,0,47,1958,0
2826,188.42,13,0.36,0,35,1898,0
4088,93.14,10,0.32,0,49,1251,0
6244,134.9,8,0.11,0,15,252,0
8365,72.8,13,0.22,0,4,2267,0
3942,228.24,11,0.03,0,44,2103,0
9180,0.58,22,0.3,0,37,1015,0
8076,28.76,21,0.36,0,45,1703,0
9196,9.79,7,0.19,0,13,2824,0
4129,35.07,7,0.31,0,24,2090,0
1173,99.92,19,0.21,0,37,307,0
8669,29.07,12,0.11,0,19,548,0
4223,228.21,21,0.08,0,37,2403,0
4835,79.2,21,0.23,0,30,2050,0
2577,386.23,15,0.37,0,31,743,0
1990,130.75,22,0.37,1,25,1270,0
6974,53.33,15,0.03,0,3,689,0
5837,217.68,22,0.02,1,29,2249,0
4533,28.35,7,0.15,0,48,563,0
3210,94.3,21,0.11,0,3,1073,0
3856,7.99,19,0.38,0,6,558,0
2629,68.09,6,0.13,0,48,649,0
7804,37.87,11,0.37,0,40,2177,0
1411,23.05,20,0.2,0,6,257,0
8258,396.49,14,0.01,0,18,1035,0
7387,9.95,13,0.21,0,23,66,0
4304,88.34,21,0.04,0,22,282,0
6751,33.88,11,0.15,0,29,1282,0
6556,124.83,22,0.09,0,17,1586,0
816,73.16,19,0.09,0,49,2262,0
2405,113.05,9,0.24,0,44,2941,0
5398,61.23,19,0.07,0,30,1404,0
9957,780.46,3,0.84,1,2,7,1
2132,1.27,6,0.23,0,33,2104,0
1798,7.48,22,0.32,0,13,1183,0
3091,59.83,18,0.23,0,44,1588,0
4185,14.3,13,0.05,0,5,756,0
4565,26.28,15,0.1,0,37,1530,0
5031,36.06,13,0.32,0,19,877,0
8049,204.17,10,0.1,0,47,1722,0
123,38.27,20,0.28,0,13,893,0
180,14.79,14,0.22,0,20,2450,0
9251,4.33,12,0.04,0,47,272,0
8096,235.73,11,0.09,0,45,2276,0
6430,89.36,17,0.29,0,44,2947,0
9738,1.85,9,0.35,0,12,973,0
4993,41.8,17,0.13,0,4,876,0
1158,212.75,6,0.21,1,8,771,0
9004,57.28,7,0.37,0,20,581,0
1533,125.93,7,0.06,1,10,1091,0
8993,41.61,12,0.34,0,40,1138,0
7860,21.9,10,0.2,0,20,154,0
9111,287.0,18,0.15,0,21,587,0
1536,13.0,9,0.36,0,48,2985,0
9260,13.89,19,0.34,0,3,2324,0
5518,146.0,12,0.39,0,13,1217,0
2606,71.57,20,0.26,0,47,1741,0
6128,35.68,10,0.29,0,38,785,0
9142,22.11,21,0.01,0,35,2404,0
7459,25.52,21,0.02,0,18,806,0
2178,102.97,10,0.17,0,2,2794,0
7991,106.36,10,0.37,0,12,2888,0
2352,244.52,17,0.04,0,16,1147,0
9178,159.92,7,0.11,0,22,1795,0
3503,589.18,11,0.17,0,37,2501,0
2135,127.07,7,0.23,0,18,1415,0
1481,170.28,16,0.01,0,47,2759,0
2794,30.05,10,0.31,0,1,428,0
4844,4.41,20,0.15,0,11,1668,0
9781,45.45,7,0.03,0,13,1340,0
9935,2109.99,3,0.67,1,0,5,1
4763,140.47,9,0.12,0,45,2121,0
7192,66.63,19,0.31,0,45,1451,0
6042,13.59,14,0.14,0,31,2866,0
9637,275.44,7,0.15,0,37,507,0
3446,104.84,18,0.34,0,2,291,0
8150,29.07,21,0.29,0,43,1124,0
7766,98.0,21,0.13,0,46,1430,0
3621,111.71,15,0.38,0,20,1202,0
1953,91.19,7,0.13,0,36,754,0
556,51.66,11,0.13,0,40,1286,0
4265,107.79,14,0.01,0,45,1413,0
1164,136.07,13,0.19,0,9,1702,0
1585,440.51,8,0.36,1,24,587,0
6152,77.7,15,0.08,0,48,991,0
9721,147.01,21,0.23,0,1,1466,0
5838,52.92,6,0.14,0,2,2395,0
5262,175.14,16,0.23,0,3,2305,0
5240,45.93,7,0.16,0,5,2979,0
7914,5.06,12,0.26,0,32,1968,0
9163,146.61,9,0.32,0,11,576,0
1599,8.96,15,0.37,0,33,970,0
7183,151.45,19,0.11,0,44,2516,0
301,5.31,11,0.03,0,26,2689,0
9661,82.15,21,0.15,0,28,1220,0
6948,25.96,11,0.01,0,39,768,0
3795,3.3,16,0.18,0,44,1042,0
4573,27.32,17,0.38,0,8,1412,0
4336,5.61,13,0.23,0,2,1922,0
2859,3.67,14,0.17,0,3,416,0
5695,140.58,18,0.24,0,7,230,0
3143,87.81,12,0.0,0,43,497,0
1360,89.73,16,0.13,0,14,64,0
4534,36.59,18,0.32,0,40,970,0
9750,269.98,15,0.09,0,30,904,0
5688,242.8,12,0.0,1,1,1559,0
487,4.65,12,0.25,0,45,1201,0
7837,93.06,7,0.31,0,4,227,0
9555,103.64,13,0.4,0,47,2795,0
5901,99.84,6,0.28,0,13,1093,0
8117,131.34,16,0.06,0,36,422,0
7363,77.79,9,0.03,0,46,2036,0
1153,119.56,21,0.17,0,19,822,0
5383,30.23,6,0.29,0,8,2593,0
9742,3.35,11,0.39,0,18,1022,0
5425,58.83,20,0.29,0,19,2963,0
8808,146.04,11,0.05,1,49,660,0
5187,112.89,8,0.03,0,2,211,0
8410,47.8,18,0.12,0,9,712,0
6190,15.74,21,0.1,0,6,2973,0
9703,125.75,13,0.21,0,7,461,0
8270,119.08,6,0.39,0,4,1082,0
5315,71.12,10,0.36,1,28,1512,0
9904,334.6,0,0.93,0,0,33,1
666,16.59,10,0.15,0,47,282,0
3354,70.74,17,0.38,0,13,1840,0
8852,63.54,6,0.38,0,28,1201,0
8062,29.72,15,0.3,0,36,2959,0
643,23.76,11,0.26,0,20,715,0
9243,119.94,9,0.33,0,4,2207,0
177,117.42,21,0.01,0,3,87,0
6432,283.5,13,0.36,0,3,1630,0
9911,294.3,2,0.84,0,3,48,1
3439,263.36,7,0.12,0,18,2200,0
787,87.56,10,0.05,0,1,1074,0
6392,53.39,9,0.4,0,4,1102,0
9066,62.42,18,0.28,0,32,2028,0
9928,368.04,3,0.85,1,3,22,1
3203,21.55,10,0.02,0,32,1829,0
4804,21.09,14,0.23,0,35,1259,0
7836,60.82,11,0.03,0,4,599,0
7941,45.18,19,0.24,0,38,2582,0
92,124.91,21,0.32,0,18,2477,0
5763,282.6,15,0.33,0,38,2971,0
9028,12.16,9,0.08,0,15,2891,0
9505,47.48,21,0.15,0,21,2104,0
8238,157.36,10,0.04,0,36,1788,0
1972,178.2,6,0.28,1,3,2796,0
2906,5.62,15,0.37,0,36,572,0
531,167.61,7,0.16,0,9,263,0
3636,66.58,14,0.33,0,2,951,0
997,249.27,8,0.2,0,26,671,0
5853,190.77,19,0.06,0,44,1441,0
4227,45.39,16,0.35,0,2,629,0
5617,209.66,15,0.3,0,17,2636,0
2313,68.03,16,0.13,0,38,623,0
2155,10.61,18,0.1,0,19,450,0
5318,319.11,21,0.3,0,45,2639,0
1428,303.26,20,0.18,0,6,729,0
8631,112.15,10,0.27,0,45,892,0
6033,155.55,19,0.08,0,37,2211,0
4416,67.26,21,0.04,0,19,2598,0
8819,86.05,9,0.04,0,39,988,0
3086,113.98,10,0.37,0,21,468,0
7799,26.6,21,0.01,0,40,430,0
9154,68.53,22,0.37,0,11,57,0
8210,17.16,15,0.34,0,1,1654,0
9574,5.27,20,0.08,0,28,1880,0
9535,54.19,11,0.32,0,6,1279,0
496,43.6,18,0.02,0,10,446,0
3750,215.92,19,0.18,0,21,2465,0
2322,125.19,15,0.13,1,10,991,0
4268,6.34,19,0.28,0,7,1108,0
3406,164.33,8,0.28,0,44,1078,0
152,27.39,7,0.36,0,3,767,0
7370,231.17,14,0.26,0,27,2055,0
695,12.2,21,0.35,0,13,1204,0
4418,2.43,11,0.31,0,33,1894,0
5698,52.0,9,0.3,0,36,228,0
1739,45.85,16,0.22,0,49,1476,0
3002,159.3,15,0.19,0,30,201,0
168,20.64,11,0.06,0,3,2671,0
6112,47.2,20,0.29,0,47,2947,0
4623,15.86,8,0.28,0,25,2055,0
2866,86.77,8,0.31,0,38,395,0
8545,50.76,8,0.25,0,46,539,0
4703,108.81,17,0.23,0,37,2357,0
2884,7.38,9,0.18,0,30,2138,0
3032,54.19,11,0.19,0,9,2289,0
8184,547.32,19,0.23,0,14,2937,0
8981,140.6,17,0.09,0,11,2101,0
8529,113.96,19,0.2,0,6,191,0
5682,68.2,12,0.21,0,21,2296,0
7210,158.31,15,0.09,0,18,2751,0
5992,78.09,9,0.32,0,21,37,0
2277,136.1,20,0.04,0,26,1876,0
7133,111.26,15,0.17,0,17,307,0
5706,30.88,17,0.39,1,37,824,0
7999,239.07,13,0.37,0,6,287,0
5293,4.02,22,0.23,0,40,2336,0
4305,176.28,10,0.33,0,46,1064,0
7446,123.08,14,0.02,0,28,2174,0
429,43.22,9,0.35,0,6,353,0
7069,16.82,11,0.17,0,46,2922,0
6365,60.78,7,0.04,0,38,846,0
4216,171.52,20,0.35,1,46,2683,0
427,58.26,17,0.23,0,46,351,0
2224,27.69,6,0.24,0,7,823,0
101,3.19,6,0.12,0,36,2859,0
9245,67.83,10,0.16,0,7,2704,0
3308,7.12,13,0.17,0,27,2911,0
2763,99.67,12,0.31,0,27,2881,0
5858,0.87,15,0.33,0,26,1219,0
4739,46.97,12,0.04,1,3,2667,0
7093,116.89,16,0.11,0,20,2769,0
9633,11.17,6,0.15,0,22,1523,0
3287,49.07,15,0.17,0,37,247,0
7713,27.06,19,0.07,0,18,1900,0
7869,44.29,12,0.05,0,45,2916,0
6068,40.65,16,0.31,0,2,2977,0
9236,45.76,10,0.2,0,20,868,0
3578,67.22,17,0.2,0,5,739,0
1466,4.94,22,0.31,0,15,2545,0
7676,86.25,9,0.23,0,49,1391,0
2235,110.2,16,0.26,0,3,1552,0
1745,53.81,6,0.39,0,22,2530,0
9755,25.06,13,0.09,0,36,2212,0
6095,22.94,16,0.2,0,40,351,0
8782,195.11,9,0.32,0,29,2371,0
9402,34.81,18,0.28,0,23,2139,0
8372,57.45,18,0.17,0,36,1087,0
5028,5.43,9,0.34,0,48,2401,0
9235,132.61,7,0.37,0,34,941,0
3945,10.56,9,0.37,0,38,1663,0
6863,316.45,16,0.17,0,1,725,0
5351,132.11,20,0.04,0,8,963,0
9423,87.47,8,0.12,0,16,723,0
2122,70.36,9,0.25,0,7,2366,0
4973,74.45,18,0.09,0,5,2665,0
8577,113.2,22,0.13,0,44,2161,0
3785,161.44,10,0.24,0,15,2610,0
6873,96.76,13,0.12,0,4,2707,0
917,34.88,8,0.15,0,41,2518,0
9395,47.49,13,0.32,0,17,432,0
7253,30.83,21,0.16,1,16,1947,0
8013,101.25,11,0.32,0,12,1960,0
5822,59.04,19,0.14,0,3,1974,0
4404,44.34,10,0.35,0,28,2874,0
4864,40.77,9,0.08,0,10,2460,0
8516,29.06,19,0.19,0,39,2585,0
5423,368.51,19,0.3,0,34,1051,0
7734,166.15,17,0.22,0,8,670,0
1204,39.1,19,0.34,0,19,1651,0
3769,17.96,7,0.18,0,32,2780,0
5358,379.23,17,0.29,0,14,1866,0
3853,94.88,13,0.1,0,21,2341,0
1927,88.72,13,0.26,0,39,1663,0
3115,22.22,15,0.15,1,32,2801,0
2642,11.13,15,0.28,0,20,1596,0
7640,2.42,7,0.17,0,9,1476,0
7361,121.91,18,0.24,0,49,1091,0
8183,7.15,22,0.16,0,29,306,0
7611,37.57,19,0.02,0,23,975,0
2729,28.32,20,0.1,0,26,414,0
9598,42.02,14,0.39,0,7,1918,0
4986,16.62,13,0.13,0,13,1638,0
6847,53.83,14,0.07,0,3,877,0
7699,42.16,16,0.27,0,1,1208,0
4013,119.46,12,0.12,0,39,491,0
2627,9.35,10,0.27,0,44,1857,0
7239,108.44,7,0.38,0,12,1337,0
8256,196.51,14,0.0,0,34,2153,0
9566,41.59,13,0.1,1,4,694,0
806,133.35,18,0.09,0,43,825,0
4635,14.77,14,0.28,0,17,2311,0
5248,199.78,13,0.32,0,41,2152,0
5567,119.3,7,0.31,0,29,1127,0
5740,60.8,20,0.28,0,46,1992,0
5144,145.39,20,0.32,0,33,1338,0
8266,1.4,17,0.2,0,8,2846,0
4460,79.54,8,0.28,0,41,975,0
1243,147.37,9,0.26,0,19,1950,0
6946,144.09,12,0.07,0,39,2457,0
5741,221.62,19,0.31,0,33,2032,0
5326,86.4,12,0.09,0,20,857,0
548,111.34,9,0.09,0,39,483,0
3023,115.66,7,0.11,0,37,131,0
5762,275.16,10,0.09,0,45,1961,0
4032,31.56,22,0.09,1,9,1885,0
27,22.27,11,0.23,0,37,325,0
4953,51.4,17,0.19,0,3,2185,0
5153,239.5,17,0.07,0,25,317,0
2509,187.71,13,0.23,0,1,2131,0
1434,109.92,10,0.35,0,32,546,0
2583,69.93,15,0.0,0,28,829,0
1303,5.34,14,0.29,0,29,2620,0
5813,171.95,8,0.18,0,11,2730,0
7350,282.41,17,0.12,0,17,204,0
5282,66.4,12,0.15,0,27,2467,0
6115,31.44,8,0.13,1,18,1808,0
1222,16.38,13,0.12,0,21,459,0
7436,227.06,18,0.39,0,1,2229,0
2549,52.27,22,0.31,0,25,185,0
751,12.43,12,0.24,1,43,2978,0
438,172.52,17,0.36,0,29,332,0
4372,48.89,8,0.06,0,25,1209,0
4449,40.68,18,0.21,0,32,1377,0
2848,28.9,8,0.38,0,19,1697,0
1174,30.08,14,0.36,0,32,2087,0
7496,8.16,7,0.1,0,4,1921,0
2700,148.25,10,0.17,0,11,2780,0
9889,17.02,0,0.88,0,4,22,1
9507,9.27,14,0.02,0,12,2892,0
6396,32.56,6,0.27,0,31,1151,0
2482,209.63,18,0.08,1,31,1108,0
5457,45.68,6,0.36,0,35,255,0
8445,19.8,19,0.37,0,7,367,0
2707,12.81,9,0.29,1,6,2400,0
4662,92.71,17,0.2,0,13,2452,0
327,80.82,18,0.12,0,46,1579,0
1040,37.88,9,0.04,0,38,1377,0
2638,143.14,7,0.37,0,6,1582,0
5023,306.02,9,0.33,0,32,1622,0
2500,52.35,20,0.25,0,1,2630,0
1005,164.28,14,0.05,0,32,1314,0
2862,33.2,18,0.01,0,48,243,0
3234,5.95,17,0.04,0,28,1085,0
1871,170.26,6,0.22,0,45,149,0
4246,272.92,18,0.22,0,6,872,0
6928,104.74,21,0.16,0,21,2921,0
8386,67.63,20,0.28,0,10,2837,0
535,146.53,19,0.19,0,23,2044,0
9828,76.92,9,0.1,0,17,2221,0
7149,58.53,10,0.12,0,19,770,0
7366,46.71,21,0.13,0,30,170,0
586,27.46,10,0.12,0,2,795,0
9915,269.41,1,0.62,1,4,47,1
3036,32.34,22,0.37,0,16,1200,0
4429,19.73,20,0.15,0,21,417,0
4090,4.6,19,0.21,0,39,1490,0
1704,70.55,17,0.37,0,9,2289,0
4296,35.14,21,0.07,0,8,1903,0
5720,15.53,17,0.09,0,14,213,0
492,96.79,7,0.01,0,23,311,0
6900,54.78,8,0.14,0,42,1831,0
4354,316.88,9,0.4,0,26,2082,0
2837,499.9,14,0.14,0,31,553,0
2267,89.57,8,0.13,0,18,606,0
7719,55.49,13,0.29,0,20,2905,0
9524,111.4,11,0.37,0,45,1969,0
8023,161.62,20,0.01,0,34,2499,0
4708,21.78,19,0.31,0,14,1693,0
9844,1889.84,4,0.6,1,2,44,1
2901,13.68,14,0.09,0,31,1286,0
9619,128.13,19,0.02,0,22,205,0
2945,142.3,19,0.08,0,40,2017,0
1917,217.33,18,0.24,0,11,1932,0
3186,76.69,16,0.19,1,34,2996,0
8627,32.44,16,0.33,0,3,2583,0
9435,35.31,6,0.2,0,39,1297,0
7256,80.37,22,0.03,0,31,1764,0
4247,28.89,6,0.4,0,4,2291,0
8616,300.34,14,0.21,0,39,1064,0
5147,104.61,19,0.09,0,39,2988,0
8566,78.1,19,0.32,0,45,2524,0
2519,116.39,19,0.2,0,30,566,0
398,56.04,12,0.33,0,40,58,0
1318,131.52,22,0.07,0,16,751,0
4561,127.35,22,0.22,0,1,1702,0
122,226.42,7,0.13,0,33,2709,0
2450,41.92,18,0.23,0,6,2779,0
8856,13.28,19,0.36,0,30,1963,0
8109,135.6,17,0.1,0,48,405,0
1567,110.13,19,0.27,0,4,2960,0
1985,14.33,22,0.06,0,40,1938,0
4334,103.27,16,0.07,0,42,303,0
7911,212.57,7,0.3,1,31,1208,0
9287,94.4,6,0.27,0,37,616,0
3919,111.2,17,0.12,0,23,43,0
2174,193.61,16,0.16,0,29,2140,0
3284,214.18,20,0.39,0,24,2499,0
8496,381.64,20,0.39,0,20,1660,0
8585,62.28,19,0.32,0,15,739,0
2334,116.02,11,0.21,0,45,2592,0
574,97.31,17,0.27,0,29,2372,0
3661,71.31,21,0.22,0,46,581,0
9076,135.01,11,0.0,0,1,2437,0
982,147.36,21,0.26,0,20,2535,0
9371,151.77,21,0.04,0,44,372,0
1408,163.82,22,0.15,0,42,564,0
536,289.62,7,0.1,0,39,258,0
4316,19.5,13,0.26,0,27,566,0
4599,51.97,6,0.25,0,18,749,0
8623,69.83,15,0.1,0,7,1572,0
8759,23.56,7,0.11,0,6,1892,0
1435,15.04,13,0.36,0,36,710,0
6995,263.82,22,0.12,0,34,384,0
2580,104.36,8,0.13,0,16,1427,0
9404,35.8,8,0.22,0,14,268,0
3270,116.68,14,0.07,0,8,784,0
9554,101.47,21,0.26,1,9,2019,0
3839,271.43,19,0.14,0,25,516,0
1868,18.01,19,0.28,0,19,2970,0
1455,3.09,21,0.15,0,24,2460,0
1787,101.24,12,0.3,0,9,1942,0
9913,291.83,3,0.67,1,3,9,1
7096,89.77,18,0.23,0,39,560,0
2522,14.44,7,0.15,0,28,77,0
4440,27.53,6,0.03,0,40,842,0
1821,23.03,12,0.38,1,9,30,0
5616,182.54,7,0.14,0,39,1803,0
2930,49.95,13,0.06,0,38,2569,0
52,149.22,16,0.07,0,14,1937,0
4727,246.51,14,0.2,0,28,1343,0
5717,20.86,20,0.15,0,22,2521,0
5466,70.51,11,0.03,0,46,902,0
470,330.29,22,0.25,0,27,1555,0
2630,49.04,6,0.32,0,1,718,0
6514,160.49,8,0.0,0,13,2326,0
7468,105.21,11,0.2,0,48,177,0
3946,1.67,15,0.12,0,35,2691,0
6205,9.48,16,0.33,0,33,686,0
4263,53.58,22,0.32,0,15,2494,0
1859,184.52,11,0.36,0,9,1232,0
9533,45.12,22,0.15,0,37,359,0
866,82.02,7,0.36,0,22,922,0
6391,9.23,18,0.1,0,46,269,0
7213,31.09,18,0.13,0,25,1016,0
4922,133.91,10,0.3,0,24,1069,0
8102,444.49,13,0.25,0,6,665,0
4793,6.21,11,0.05,0,28,713,0
8855,65.75,20,0.3,0,18,2989,0
6251,62.33,15,0.08,0,2,2371,0
5937,115.43,20,0.2,0,2,1337,0
426,79.75,15,0.27,0,30,2509,0
189,75.43,13,0.36,0,46,2169,0
5630,9.58,12,0.27,0,8,2224,0
4360,20.44,19,0.17,0,31,1143,0
229,222.61,18,0.02,0,34,2556,0
7758,213.47,7,0.33,0,1,2483,0
7678,334.36,9,0.35,0,39,2801,0
2742,25.54,14,0.15,0,41,268,0
1042,156.41,14,0.26,0,34,1418,0
4076,85.65,20,0.04,0,45,1401,0
9141,51.9,6,0.09,0,45,873,0
6119,30.79,6,0.01,1,13,2140,0
6903,3.85,10,0.16,0,14,1454,0
472,350.25,6,0.26,0,26,2659,0
2922,124.7,15,0.02,0,21,529,0
1906,22.62,20,0.33,0,35,370,0
8877,9.97,17,0.0,0,40,330,0
802,16.55,9,0.34,0,17,2280,0
1488,118.9,14,0.06,0,17,682,0
8442,23.17,11,0.34,0,39,1380,0
228,49.94,21,0.12,0,17,2773,0
7891,16.31,18,0.22,0,16,2966,0
1129,46.63,15,0.28,0,2,1638,0
5071,80.48,20,0.22,0,25,248,0
9167,192.38,10,0.07,0,42,1528,0
2209,34.56,13,0.1,0,12,1114,0
7994,37.81,19,0.36,0,11,2320,0
9843,535.2,0,0.89,0,3,46,1
6560,310.5,18,0.07,0,32,793,0
9922,301.64,3,0.79,1,4,9,1
3154,55.79,20,0.34,0,22,2923,0
4442,177.56,10,0.18,0,44,1419,0
7506,292.58,7,0.2,0,38,1104,0
8958,190.71,16,0.09,0,41,866,0
6216,162.54,21,0.3,0,30,1689,0
9599,27.69,14,0.18,0,1,1719,0
2145,63.71,6,0.16,0,43,1655,0
7412,59.18,12,0.25,1,47,2887,0
8930,391.46,6,0.37,0,42,2209,0
2375,111.77,22,0.28,0,10,2182,0
2578,92.51,11,0.3,0,9,2115,0
1633,109.34,7,0.05,1,14,1642,0
4833,103.71,17,0.32,0,33,638,0
2299,11.43,6,0.01,0,10,1931,0
5034,91.77,8,0.35,0,23,992,0
157,111.52,21,0.29,1,41,1824,0
8047,122.94,9,0.25,0,26,2013,0
6707,265.81,15,0.38,0,23,2837,0
3350,27.64,15,0.08,1,19,1846,0
2880,20.6,6,0.22,1,21,2957,0
3414,44.7,19,0.12,0,38,2715,0
7769,10.86,15,0.07,0,39,2065,0
4190,120.6,14,0.05,1,26,236,0
9611,120.3,18,0.33,0,43,304,0
9735,137.14,14,0.17,0,2,471,0
7252,245.74,17,0.17,0,44,2077,0
7614,50.61,20,0.26,0,35,2701,0
6920,53.09,6,0.05,0,43,1486,0
9682,2.43,8,0.15,1,34,2387,0
9672,119.76,15,0.01,0,5,1851,0
4795,35.39,13,0.31,0,9,2731,0
5655,13.48,14,0.15,0,3,1103,0
2496,67.79,8,0.25,0,22,347,0
7305,4.14,22,0.16,0,7,1366,0
2373,117.93,16,0.1,0,5,2878,0
4092,41.75,19,0.11,0,36,799,0
9472,117.08,22,0.31,0,44,223,0
3462,16.98,10,0.3,0,45,1188,0
7007,76.26,14,0.31,0,43,316,0
5392,84.21,9,0.13,0,15,1851,0
7173,47.54,15,0.37,0,21,565,0
5697,59.42,13,0.2,0,16,285,0
5665,96.31,7,0.37,0,28,753,0
4504,0.65,11,0.37,1,38,2475,0
2551,42.9,15,0.4,0,13,2174,0
4716,38.69,7,0.15,0,32,1068,0
848,576.81,13,0.28,0,46,1507,0
3345,64.23,10,0.06,0,49,1150,0
939,12.53,6,0.05,0,36,1555,0
4826,17.42,17,0.21,0,32,571,0
9694,187.44,18,0.31,1,9,1953,0
8864,95.61,11,0.12,0,29,2314,0
8611,54.15,16,0.26,0,22,2244,0
5355,76.21,14,0.1,0,41,1776,0
5478,118.21,19,0.24,0,25,2282,0
9724,133.16,22,0.21,0,30,254,0
757,96.78,13,0.22,0,31,1146,0
4751,41.74,11,0.22,0,3,592,0
2645,4.94,16,0.37,0,40,1234,0
4163,79.6,6,0.3,0,47,752,0
8649,126.8,20,0.25,0,44,358,0
3166,67.55,17,0.09,0,44,337,0
6498,2.62,8,0.13,0,35,1559,0
5988,269.22,20,0.24,0,48,1773,0
3874,175.62,14,0.07,0,45,2850,0
7752,116.51,10,0.11,0,42,676,0
6524,20.69,20,0.13,0,42,941,0
3419,26.4,9,0.25,0,36,316,0
9905,1587.31,3,0.83,1,4,51,1
2062,71.85,8,0.23,0,3,2722,0
550,147.98,12,0.02,0,21,451,0
4454,163.05,17,0.39,0,25,2578,0
2813,109.84,18,0.32,0,28,1337,0
8778,26.22,13,0.21,0,30,1415,0
8996,72.35,11,0.32,0,20,2602,0
2550,6.83,20,0.31,1,23,1745,0
6070,27.29,21,0.12,0,33,2688,0
3170,52.71,22,0.18,0,2,1095,0
7055,67.42,17,0.17,0,43,1060,0
4829,37.15,13,0.23,0,3,2168,0
9571,51.44,15,0.08,0,2,442,0
1260,87.22,19,0.34,0,36,2691,0
8713,109.1,10,0.17,0,41,64,0
3662,69.57,14,0.38,0,12,1272,0
7923,19.66,9,0.38,1,48,1197,0
1025,288.72,21,0.32,0,36,180,0
4966,24.34,18,0.04,0,48,2073,0
753,98.81,17,0.23,0,38,1300,0
3943,8.79,16,0.23,0,21,2796,0
3711,1.03,22,0.4,0,18,1089,0
9961,785.99,1,0.73,1,1,24,1
1952,24.92,6,0.03,0,19,1927,0
6315,32.51,14,0.27,0,23,1410,0
352,194.13,18,0.22,0,40,391,0
1512,126.63,18,0.12,0,47,484,0
4830,69.99,12,0.1,0,30,1055,0
9617,116.44,13,0.11,0,21,607,0
3747,108.92,11,0.13,1,30,1147,0
5800,17.88,14,0.28,0,47,2257,0
702,5.32,22,0.29,0,1,1805,0
3694,26.71,18,0.06,0,23,869,0
4615,28.57,11,0.31,0,6,2438,0
7214,71.15,16,0.2,0,33,2500,0
562,23.95,6,0.1,0,28,1059,0
2319,54.79,22,0.02,0,1,1906,0
3099,0.84,19,0.17,0,27,2896,0
4839,4.06,10,0.33,0,38,2629,0
3151,99.49,16,0.32,0,8,195,0
5609,59.61,18,0.01,0,45,2919,0
4300,90.55,22,0.04,0,26,2900,0
4619,36.02,20,0.06,0,12,1673,0
4075,114.74,19,0.1,0,6,1938,0
3995,67.83,16,0.15,0,38,518,0
6374,243.28,17,0.07,0,14,809,0
6168,431.02,15,0.09,0,16,949,0
1048,2.47,14,0.08,0,13,1194,0
2940,4.33,18,0.06,0,43,2159,0
1809,19.13,20,0.13,0,33,848,0
3167,261.88,16,0.09,0,11,1858,0
415,99.92,17,0.15,0,4,2117,0
1341,29.8,15,0.14,0,40,1011,0
9372,21.29,10,0.0,0,1,1816,0
7741,92.57,14,0.16,0,49,314,0
5061,270.11,18,0.0,0,47,2792,0
4634,197.63,11,0.37,0,25,2411,0
4610,47.27,17,0.38,0,41,343,0
7367,67.97,15,0.22,0,32,126,0
1470,152.5,8,0.36,0,40,150,0
1711,16.49,18,0.01,0,35,90,0
6271,43.08,7,0.07,0,31,2348,0
8733,29.04,15,0.07,0,5,178,0
2272,48.53,7,0.12,0,47,1751,0
1584,68.67,6,0.34,0,23,275,0
1413,31.44,17,0.08,0,45,1461,0
4112,69.37,11,0.28,0,16,1865,0
7653,7.61,20,0.26,0,29,513,0
6694,162.56,9,0.09,0,25,1871,0
1723,36.14,22,0.22,0,2,2989,0
2025,54.26,13,0.25,0,45,1829,0
2213,1.82,19,0.31,0,37,1189,0
1508,76.27,21,0.18,0,26,2502,0
2623,56.88,12,0.25,0,45,1052,0
5291,33.1,14,0.21,0,9,1346,0
9129,123.72,6,0.37,0,26,2912,0
1322,17.38,17,0.33,0,5,1222,0
843,19.61,9,0.34,0,15,1099,0
1147,159.67,17,0.23,0,3,2528,0
3625,28.72,20,0.14,0,17,1723,0
4281,17.75,10,0.12,0,45,2345,0
9011,33.78,21,0.35,0,30,852,0
8987,47.17,16,0.07,0,27,2238,0
4682,28.61,17,0.25,0,45,512,0
464,87.56,14,0.37,0,40,333,0
1755,372.45,16,0.22,0,20,965,0
3937,53.99,17,0.39,0,38,609,0
7934,41.13,13,0.21,0,39,832,0
9461,115.11,8,0.24,0,11,2040,0
4402,73.1,19,0.26,0,27,2475,0
4701,28.76,12,0.03,0,29,359,0
8992,22.78,10,0.21,0,22,976,0
379,168.45,13,0.21,0,46,525,0
3107,128.54,10,0.35,1,14,421,0
8216,70.63,14,0.15,0,48,2220,0
1336,105.08,8,0.34,0,33,619,0
1224,287.56,20,0.28,0,49,1299,0
3849,125.44,20,0.13,0,35,712,0
2717,103.98,10,0.01,0,36,1970,0
6838,96.53,22,0.1,0,19,926,0
2953,125.29,22,0.19,0,23,724,0
1351,201.76,17,0.11,0,6,1694,0
1083,54.06,22,0.05,0,23,1720,0
6454,38.61,22,0.13,0,30,1970,0
1812,144.55,9,0.08,0,4,2021,0
4122,74.54,15,0.02,0,24,1141,0
1352,86.44,18,0.38,0,5,2530,0
7818,282.24,15,0.05,0,26,645,0
8797,14.73,13,0.37,0,49,1193,0
